sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
0,1,1,1,1,uso_300ms_35.wav,1,6.782991202346041,14.155271530151367,1,0.3
0,1,1,1,2,uso_300ms_71.wav,8,5.609970674486804,1.515519380569458,1,0.3
0,1,1,1,3,uso_300ms_35.wav,4,6.519061583577713,1.8279972076416016,1,0.3
0,1,1,1,4,uso_300ms_111.wav,10,11.812316715542522,2.171722173690796,1,0.3
0,1,1,1,5,uso_300ms_83.wav,3,8.645161290322582,167.1602988243103,1,0.3
0,1,1,1,6,uso_300ms_15.wav,9,11.005865102639296,1.6717567443847656,1,0.3
0,1,1,1,7,uso_300ms_111.wav,6,7.281524926686217,1.4842724800109863,1,0.3
0,1,1,1,8,uso_300ms_47.wav,2,3.395894428152493,1.499895095825195,1,0.3
0,1,1,1,9,uso_300ms_79.wav,0,1.2991202346041058,2.077981948852539,1,0.3
0,1,1,1,10,uso_300ms_27.wav,5,7.164222873900293,1.4217774868011477,1,0.3
0,1,1,1,11,uso_300ms_67.wav,7,8.234604105571847,1.265540599822998,1,0.3
0,1,1,1,1,uso_300ms_55.wav,4,6.651026392961878,2.374839782714844,1,0.3
0,1,1,1,2,uso_300ms_55.wav,0,3.5718475073313787,1.749882459640503,1,0.3
0,1,1,1,3,uso_300ms_23.wav,3,7.120234604105573,2.234222412109375,1,0.3
0,1,1,1,4,uso_300ms_95.wav,1,4.436950146627567,1.937369585037232,1,0.3
0,1,1,1,5,uso_300ms_115.wav,7,9.466275659824047,1.9998645782470703,1,0.3
0,1,1,1,6,uso_300ms_19.wav,10,10.683284457478006,1.687385320663452,1,0.3
0,1,1,1,7,uso_300ms_111.wav,5,7.457478005865104,2.062380313873291,1,0.3
0,1,1,1,8,uso_300ms_31.wav,8,8.571847507331379,2.249847173690796,1,0.3
0,1,1,1,9,uso_300ms_75.wav,9,10.052785923753666,1.9373714923858645,1,0.3
0,1,1,1,10,uso_300ms_63.wav,2,5.126099706744869,3.249782085418701,1,0.3
0,1,1,1,11,uso_300ms_107.wav,6,7.618768328445748,1.8748719692230225,1,0.3
0,1,1,1,1,uso_300ms_7.wav,2,6.944281524926687,24.326456785202023,1,0.3
0,1,1,1,2,uso_300ms_107.wav,6,4.9501466275659824,3.8122382164001465,1,0.3
0,1,1,1,3,uso_300ms_3.wav,1,5.228739002932552,19.529932498931885,1,0.3
0,1,1,1,4,uso_300ms_107.wav,4,4.9501466275659824,0.0625135898590087,1,0.3
0,1,1,1,5,uso_300ms_39.wav,3,2.428152492668622,0.9999313354492188,1,0.3
0,1,1,1,6,uso_300ms_27.wav,0,2.4134897360703818,18.43625402450561,1,0.3
0,1,1,1,7,uso_300ms_47.wav,7,3.0,1.624889612197876,1,0.3
0,1,1,1,8,uso_300ms_7.wav,5,2.457478005865103,0.1874845027923584,1,0.3
0,1,1,1,9,uso_300ms_83.wav,10,2.4428152492668627,0.1250159740447998,1,0.3
0,1,1,1,10,uso_300ms_51.wav,8,2.457478005865103,0.1874711513519287,1,0.3
0,1,1,1,11,uso_300ms_115.wav,9,2.516129032258065,0.0625150203704834,1,0.3
0,1,1,1,1,uso_300ms_75.wav,3,5.346041055718476,8.73377251625061,1,0.3
0,1,1,1,2,uso_300ms_111.wav,7,6.782991202346041,1.124920129776001,1,0.3
0,1,1,1,3,uso_300ms_39.wav,8,9.041055718475072,1.2499122619628906,1,0.3
0,1,1,1,4,uso_300ms_23.wav,0,2.9266862170087977,1.1874172687530518,1,0.3
0,1,1,1,5,uso_300ms_111.wav,4,6.460410557184751,0.87493896484375,1,0.3
0,1,1,1,6,uso_300ms_79.wav,5,8.454545454545455,0.687450647354126,1,0.3
0,1,1,1,7,uso_300ms_75.wav,2,3.29325513196481,0.9530606269836426,1,0.3
0,1,1,1,8,uso_300ms_87.wav,6,6.357771260997067,1.062424659729004,1,0.3
0,1,1,1,9,uso_300ms_103.wav,9,9.24633431085044,0.8124434947967529,1,0.3
0,1,1,1,10,uso_300ms_107.wav,1,2.6334310850439886,1.0624237060546875,1,0.3
0,1,1,1,11,uso_300ms_43.wav,10,11.841642228739003,1.3124072551727295,1,0.3
