sub_id,cond_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
0,1,1,1,1,uso_300ms_35.wav,1,6.782991202346041,14.155271530151367,1,0.3
0,1,1,1,2,uso_300ms_71.wav,8,5.609970674486804,1.515519380569458,1,0.3
0,1,1,1,3,uso_300ms_35.wav,4,6.519061583577713,1.8279972076416016,1,0.3
0,1,1,1,4,uso_300ms_111.wav,10,11.812316715542522,2.171722173690796,1,0.3
0,1,1,1,5,uso_300ms_83.wav,3,8.645161290322582,167.1602988243103,1,0.3
0,1,1,1,6,uso_300ms_15.wav,9,11.005865102639296,1.6717567443847656,1,0.3
0,1,1,1,7,uso_300ms_111.wav,6,7.281524926686217,1.4842724800109863,1,0.3
0,1,1,1,8,uso_300ms_47.wav,2,3.395894428152493,1.499895095825195,1,0.3
0,1,1,1,9,uso_300ms_79.wav,0,1.2991202346041058,2.077981948852539,1,0.3
0,1,1,1,10,uso_300ms_27.wav,5,7.164222873900293,1.4217774868011477,1,0.3
0,1,1,1,11,uso_300ms_67.wav,7,8.234604105571847,1.265540599822998,1,0.3
0,1,1,1,1,uso_300ms_55.wav,4,6.651026392961878,2.374839782714844,1,0.3
0,1,1,1,2,uso_300ms_55.wav,0,3.5718475073313787,1.749882459640503,1,0.3
0,1,1,1,3,uso_300ms_23.wav,3,7.120234604105573,2.234222412109375,1,0.3
0,1,1,1,4,uso_300ms_95.wav,1,4.436950146627567,1.937369585037232,1,0.3
0,1,1,1,5,uso_300ms_115.wav,7,9.466275659824047,1.9998645782470703,1,0.3
0,1,1,1,6,uso_300ms_19.wav,10,10.683284457478006,1.687385320663452,1,0.3
0,1,1,1,7,uso_300ms_111.wav,5,7.457478005865104,2.062380313873291,1,0.3
0,1,1,1,8,uso_300ms_31.wav,8,8.571847507331379,2.249847173690796,1,0.3
0,1,1,1,9,uso_300ms_75.wav,9,10.052785923753666,1.9373714923858645,1,0.3
0,1,1,1,10,uso_300ms_63.wav,2,5.126099706744869,3.249782085418701,1,0.3
0,1,1,1,11,uso_300ms_107.wav,6,7.618768328445748,1.8748719692230225,1,0.3
